,Unnamed: 0,heading,website,code,status
320,0,Müller Wolfgang Immobilien Projektmanagement,,404.0,Not Found
321,1,Nising Immobilien GmbH,,404.0,Not Found
322,2,Pischel Erika Immobilien,,404.0,Not Found
323,3,PlanImmobilien UG,,404.0,Not Found
324,4,Quartus G GmbH,,404.0,Not Found
325,5,Real Projekt Immobilienbetreuungsgesellschaft mbH,,404.0,Not Found
326,6,Reibeholz Immobilien,,404.0,Not Found
327,7,Reibeholz Immobilien,,404.0,Not Found
328,8,Schäfer Karl-Michael Immobilienbüro,,404.0,Not Found
329,9,Sinnig-Immobilien Immobilienvertrieb,,404.0,Not Found
330,0,Steinbauer Günter Immobilien,,404.0,Not Found
331,1,Terra Consult Immobilien GmbH Wolfgang Koppmann,,404.0,Not Found
332,2,White Tree,,404.0,Not Found
333,3,WIMMO WallhornŽs Immobilien-Management,,404.0,Not Found
334,4,Wittrock B. Immobilien,,404.0,Not Found
335,5,Wohn Niveau Immobilien GmbH,,404.0,Not Found
336,6,Zeisberg Heinz-Peter Bauingenieur und Immobilien,,404.0,Not Found
337,7,Anaxa Wohnen GmbH,https://www.anaxa-wohnen.de,403.0,OK
338,8,hausCARD GROUP GmbH,http://www.hauscard-group.de,200.0,OK
339,9,IMOCARE Immobilienservice GmbH,http://www.imo-care.de,200.0,OK
340,0,Margarethe Krupp-Stiftung für Wohnungsfürsorge,http://www.margarethe-krupp-stiftung.de,200.0,OK
341,1,mfi manAGement für immobilien AG,http://www.mfi-online.de,404.0,Not Found
342,2,Blum Immobilien,https://www.immo-blum.de,200.0,OK
343,3,Brick Spaces GmbH,http://www.popup-radar.com,200.0,OK
344,4,Citytower Essen,http://www.city-tower-essen.de,200.0,OK
345,5,Core Immobilien Management GmbH,http://www.coreimmobilien.com,200.0,OK
346,6,CRANEREST e.K.,http://www.cranerest.de.tl,404.0,Not Found
347,7,CSI Immobilien Evelyn Cramer-Seidel,http://www.csi-immobilien.de,200.0,OK
348,8,Cube Deutschland Peter Löbbert,http://www.cube-deutschland.de,200.0,OK
349,9,Heid Immobilienbewertung Essen,https://www.heid-immobilienbewertung.de/Essen/,200.0,OK
350,0,Home & Invest e.K. Melanie Azzolino,http://www.541017.flowfact-sites.net,404.0,Not Found
351,1,Hort Klaus Immobilienmakler,http://www.immobilien-hort.de,403.0,OK
352,2,IMMOBILIEN WIEGAND Nadine Wiegand,http://www.immobilien-wiegand.de,200.0,OK
353,3,Immobilienmakler Essen Schneider,https://immobilienmakler-essen.net/,200.0,OK
354,4,Instone Real Estate Grouß N.V.,http://www.instone.de,200.0,OK
355,5,"klaus & sohn immobilien GbR Dieter Klaus, Meik Klaus",http://www.klaus-unternehmensgruppe.de,200.0,OK
356,6,Kötter Anke,http://www.koetter-nuernberger.de,200.0,OK
357,7,Lahmer ImmoExpert Sandra,http://www.immoexpert24.net,200.0,OK
358,8,MASALSEE Verwaltungs GmbH,http://www.masalsee.com,200.0,OK
359,9,möblierte Wohnung Heymann Reinold,http://www.möblierte-wohnung-essen.de,404.0,Not Found
360,0,PLACKMANN IMMOBILIEN Herr Rainer Plackmann,http://www.plackmann-immobilien.de,404.0,Not Found
361,1,projekt 2 IMMOBILIEN UG (haftungsbeschränkt),http://www.projekt2-immobilien.de,200.0,OK
362,2,"Rhein-Ruhr Zinshaus GbR Benjamin Becker, Norman Tlili",http://www.rheinruhr-zinshaus.de,200.0,OK
363,3,Tenbergen Jochen,http://www.jft-immobilien.com,200.0,OK
364,4,Wierig Immobilien GmbH,https://www.wierig.eu,200.0,OK
365,5,Wohngefühl-Immobilien Heike Langenkamp,http://www.wohngefuehl-immobilien.de,200.0,OK
366,6,"Becker & Thelen Immobilien GbR Horst Becker, Christian Thelen",http://www.becker-thelen.de,503.0,OK
367,7,Jones Lang LaSalle SE,https://www.jll.de/de/staedte/rhein-ruhr,200.0,OK
368,8,Noblia Select Immobilienbewertung,http://www.noblia-select.com,200.0,OK
369,9,Betec GmbH,,404.0,Not Found
370,0,Born Hubert GmbH & Co.,,404.0,Not Found
371,1,Eugen Lehmkühler GmbH,,404.0,Not Found
372,2,GoTo Real Estate GmbH,,404.0,Not Found
373,3,Grabow Silvia,,404.0,Not Found
374,4,IVI GmbH,,404.0,Not Found
375,5,Kron Michael,,404.0,Not Found
376,6,Morgenroth Immobilien GmbH An- und Verkauf,,404.0,Not Found
377,7,Niermann GmbH & Co KG,,404.0,Not Found
378,8,Thelen Verwaltungs GmbH,,404.0,Not Found
379,9,WF Immobilien u. Hausverwaltung Wolfgang Franke,,404.0,Not Found
380,0,Wolfgang Tullius Immobilien,http://www.tullius.de,200.0,OK
381,1,Praast Immobilien GmbH,,404.0,Not Found
382,2,Hausverwaltung Rhein-Ruhr GmbH,http://hausverwaltung-rhein-ruhr.de,200.0,OK
383,3,Karsten Michael Gröll ASDI Hausverwaltung,http://www.asdi.de,200.0,OK
384,4,SMP Ruhr-Immobilien UG (haftungsbeschränkt),http://www.smp-ruhr-immobilien.de,200.0,OK
385,5,RICKERS Malerbetrieb GmbH & Co. KG,https://www.maler-rickers.de/,200.0,OK
386,6,domum 2 GmbH,https://www.domum-immobilien.de,200.0,OK
387,7,E.K. Ärztezentrum Hohenlind GmbH,http://www.jahnvv.de,200.0,OK
388,8,KK36 GmbH & Co. KG,http://www.koelbl-kruse.de,200.0,OK
389,9,RUHR REAL GmbH,http://ruhr-real.de,200.0,OK
390,0,Tectareal Premium GmbH,http://www.tectareal.de,200.0,OK
391,1,Two Peak GmbH,http://twopeak.de,200.0,OK
392,2,ASIA-WELLNESS-Center UG (haftungsbeschränkt),http://asia-massage-essen.de,403.0,OK
393,3,M2L2 GmbH & Co. KG,http://www.m2l2.de,200.0,OK
394,4,Stefanie Rodenbüsch-Koßke Immobilienverwaltung,http://www.rodenbuesch-immobilien.de,200.0,OK
395,5,emo Planen & Bauen GmbH,http://www.emo-pb.de,200.0,OK
396,6,GREYFIELD Düsseldorf Objekt I GmbH,http://www.greyfield.de,200.0,OK
397,7,Greyfield Investment GmbH,http://www.greyfield.de,200.0,OK
398,8,Greyfield Services GmbH,http://www.greyfield.de,200.0,OK
399,9,HOPF Immobilienentwicklungsgesellschaft mbH & Co. KG,http://www.hopf-ieg.de,200.0,OK
400,0,ImmoCare GmbH,http://www.immocare.info,200.0,OK
401,1,Instone Real Estate Development GmbH,http://www.instone.de,200.0,OK
402,2,Instone Real Estate Erste Projektbeteiligungs GmbH & Co. KG,http://www.instone.de,200.0,OK
403,3,Juno Grundbesitz Düsseldorf GmbH,http://www.drsmail.de,200.0,OK
404,4,JVV Projekt Marl-Sinsen GmbH,http://www.jahnvv.de,200.0,OK
405,5,Kesselhaus Leverkusen GmbH,http://www.greyfield.de,200.0,OK
406,6,KK Freiheit 1 GmbH & Co. KG,http://www.k-k-p.de,200.0,OK
407,7,KK20 GmbH & Co. KG,http://www.k-k-p.de,200.0,OK
408,8,KK7 GmbH & Co. KG,http://www.koelblkruse.de,200.0,OK
409,9,KWM-Vermögensverwaltungs GmbH,http://www.kwm-essen.de,502.0,OK
410,0,LDR Düsseldorf Zwei GmbH & Co. KG,http://www.list-gruppe.de,200.0,OK
411,1,List Develop Residential GmbH & Co. KG,http://www.list-gruppe.de,200.0,OK
412,2,Marienfeld Familiengesellschaft mbH & Co. KG,http://www.marienfeld.de,200.0,OK
413,3,Mauerstraße 86-88 Berlin GmbH & Co. KG,http://www.hotel-burgcafe.de,403.0,OK
414,4,Rü 62 GmbH & Co. KG,http://www.das-muellers.de,200.0,OK
415,5,RWTÜV Grundstücksverwaltungs-GmbH,http://www.rwtuev.de,200.0,OK
416,6,TÜV NORD Immobilien GmbH & Co. KG,http://www.tuev-nord.de,200.0,OK
417,7,Welterbe II Entwicklungsgesellschaft mbH & Co. KG,http://www.k-k-p.de,200.0,OK
418,8,Wohnen Ruhr West GmbH,http://www.wohnen-ruhr-west.de,200.0,OK
419,9,Andrea Seidler-Krawinkel Hausverwaltung Andrea Seidler-Krawinkel,http://www.hv-seidler-krawinkel.de,200.0,OK
420,0,Greyfield Management GmbH,http://www.greyfield.de,200.0,OK
421,1,Özer Kacir Vermietungspoint Rheinhausen,http://www.kacir-immobilien.de,503.0,OK
422,2,Christoph Ruhrmann und Stephan Speckbruck Vermietungsgesellschaft,,404.0,Not Found
423,3,Conductor 4 UG (haftungsbeschränkt),,404.0,Not Found
424,4,FZ Borgmann Immobilien GmbH & Co. KG,,404.0,Not Found
425,5,Geisler Uhlenbruch Mannebach oHG,,404.0,Not Found
426,6,GRC German Real Estate Corporation GmbH,,404.0,Not Found
427,7,JABO Grundstücksentw.ges. Gewerbegebiet Freudenbergstraße GmbH & Co. KG,,404.0,Not Found
428,8,JABO Langemarckstraße 32 Essen GmbH & Co. KG,,404.0,Not Found
429,9,Knappmann Immobilien GmbH & Co. KG,,404.0,Not Found
430,0,MS 85 UG (haftungsbeschränkt),,404.0,Not Found
431,1,Objekt LBG Integrationsmodell UG (haftungsbeschränkt) & Co. KG,,404.0,Not Found
432,2,Objektgesellschaft Kopstadtplatz Essen UG (haftungsbeschränkt) & Co.,,404.0,Not Found
433,3,PI Verwaltung GmbH,,404.0,Not Found
434,4,Rene Rößler Immobilienbüro Rößler Immobilien,,404.0,Not Found
435,5,RÜ325 Essen GmbH,,404.0,Not Found
436,6,Schiborr Liegenschaftsverwaltung GmbH,,404.0,Not Found
437,7,TCB Grundstücks GmbH & Co. KG,,404.0,Not Found
438,8,Werner Kursawe Immobilienvermittlung,,404.0,Not Found
439,9,Bau+Stein Essen GmbH,,404.0,Not Found
440,0,BCB-GmbH & Co. Finanz-Service KG,,404.0,Not Found
441,1,Brigitte Knoop GMK Gebäudemanagement Knoop Hausverwaltung,,404.0,Not Found
442,2,City Prestige GmbH,,404.0,Not Found
443,3,DOMICILIUM Lingen GmbH,,404.0,Not Found
444,4,Dr. Jänsch Grundstücksgesellschaft GmbH,,404.0,Not Found
445,5,essener immobilienmanufaktur GmbH,,404.0,Not Found
446,6,Gertrud Höhfeld Hausverwaltung Höhfeld,,404.0,Not Found
447,7,Grundstücksgesellschaft Huyssenallee 58-62/66-68 GmbH & Co. KG,,404.0,Not Found
448,8,Immo-Brillanz Immobilien-Management GmbH,,404.0,Not Found
449,9,ITG Holding GmbH,,404.0,Not Found
450,0,kobix IMMOBILIEN FONDS I GmbH & Co. KG,,404.0,Not Found
451,1,Remigios GmbH & Co. KG,,404.0,Not Found
452,2,Roland Titz Vermietungen,,404.0,Not Found
453,3,Schloss Oefte Grundstücks-GmbH & Co. KG,,404.0,Not Found
454,4,Stein Immobilien GmbH & Co. KG,,404.0,Not Found
455,5,Wohnen am Hedtberg GmbH & Co. KG,,404.0,Not Found
456,6,E-Punkt Immobilien GmbH Immobilienfachwirt Robert Kranich,http://www.epunktimmobilien.com,200.0,OK
457,7,Air Conditioning & Anlagenservice Athoka,http://www.athoka.de,200.0,OK
458,8,Gebäudedienste Lehmans Meisterbetrieb,http://www.lehmans.de,200.0,OK
459,9,DEVK Versicherungen Volker Wehmeier Versicherungsagentur,http://www.devk-wehmeier-betten.de,200.0,OK
460,0,"Ternai Sandra Rechtsanwältin und Notarin, FA'in für Familien-, Erb-, Miet- u. Wohnungseigentumsrecht",https://www.ternai.de,200.0,OK
461,1,Pedd GbR Wohnungsverwaltung,http://www.peddgbr.de,200.0,OK
462,2,Fliesenverlegung Tracz,http://www.tracz-haus.de,200.0,OK
463,3,Wohnungsrenovierung Tracz,http://www.tracz-haus.de,200.0,OK
464,4,Berchem S. Dipl.-Ing. Dipl.-Des.,http://www.sberchem-sv.de,200.0,OK
465,5,Innenausbau Tracz,http://www.tracz-haus.de,200.0,OK
466,6,Stratmann GmbH Die Badgestalter Wasser + Wärme,https://www.stratmann-essen-dbg.de,200.0,OK
467,7,NWG - Feuerschutz Michael Gayck,http://www.nwg-feuerschutz.de,200.0,OK
468,8,"A. Bernd Fronda Kälte-, Klima-, Schankanlagen und Großküchentechnik",http://www.fronda.de,200.0,OK
469,9,Haus & Grund Essen GmbH,https://www.hug-essen.de,200.0,OK
470,0,GROBA,http://www.groba-online.de,200.0,OK
471,1,Architektur Grotegut Claudia,https://www.claudia-grotegut.de,200.0,OK
472,2,Bedachung und Hausmeisterservice Herbert Schulz GmbH,http://www.hausmeisterservice-schulz.de/hausmeisterservice.html,200.0,OK
473,3,Klüppel Immobilien GmbH,http://www.klueppel-immobilien.de,200.0,OK
474,4,Herbert Schulz GmbH,http://www.dachdeckerbetriebschulz.de/,200.0,OK
475,5,Gebäudedienste Lehmans Meisterbetrieb,http://www.lehmans.de,200.0,OK
476,6,Arista Maler und Bautenschutz GmbH,http://www.aristabau.de,200.0,OK
477,7,Abschluss Abgaben Anja Roth,http://www.stb-anja-roth.de,200.0,OK
478,8,Bauwerterhaltung Büser Sachverständiger für Feuchte- und Schimmelschäden,http://www.bauwert-essen.de,200.0,OK
479,9,WET GmbH,https://wet-bautrocknung.de,200.0,OK
480,0,"Abdichtungen, Balkonsanierung, Dachgauben, Dachbegrünung Seibel",https://www.seibel-essen.de,200.0,OK
481,1,Dachdeckermeister Schreckenberg GmbH,http://www.dachdecker-schreckenberg.de,200.0,OK
482,2,Air Conditioning & Anlagenservice Athoka,http://www.athoka.de,200.0,OK
483,3,"Abbau, Abdichtung, Bedachungen Heuken Gert",http://www.gert-heuken.de,200.0,OK
484,4,Anwaltsbüro Fredebeul & Partner,https://www.rae-fredebeul.de/,200.0,OK
485,5,"Arbeiten in eigener Werkstatt Behrens, Christoph - Raumausstattung Kaldemorgen",http://www.raumausstattung-kaldemorgen.de,200.0,OK
486,6,"Ausstellung, Beratung und Verlegung Kappel",http://www.parkett-kappel.de,200.0,OK
487,7,Fredebeul & Partner,https://www.rae-fredebeul.de/,200.0,OK
488,8,Gebäudereinigung Ruschen,http://www.fassadenreinigung-krefeld.de,200.0,OK
489,9,Wiegand Biosan GmbH,http://www.wiegand-biosan.de,200.0,OK
490,0,Abdeckung Abdichtung Bedachung Hetfeld Andreas,https://www.dachdeckerei-hetfeld-essen.de/,200.0,OK
491,1,Garten- u. Landschaftsbau Tracz,http://www.tracz-haus.de,200.0,OK
492,2,Malerarbeiten Tracz,http://www.tracz-haus.de,200.0,OK
493,3,Wohnungsrenovierung Tracz,http://www.tracz-haus.de,200.0,OK
494,4,Abfluss-Absaugdienst Knezevic GmbH,http://www.knezevic-gmbh.de,200.0,OK
495,5,Reuter Dirk,,404.0,Not Found
496,6,f.s.g.,http://www.fsg-planwerk.de/,200.0,OK
497,7,Wirtz Ralf Dipl.-Ing. Öffentlich bestellter Vermessungsingenieur,http://www.vermessung-wirtz.de,200.0,OK
498,8,Arbeitsbühenvermietung und Baumfällungen Herbert Schulz GmbH,https://www.dachdecker-schulz-essen.de/,200.0,OK
499,9,Fensterservice Schick,http://www.fenster-service-schick.de,200.0,OK
500,0,Nising Immobilien GmbH & Hausverwatlung,,404.0,Not Found
501,1,Aachener Siedlungs- und Wohnungsgesellschaft mbH,http://www.aachener-swg.de,200.0,OK
502,2,Berchem S. Dipl.-Ing. Dipl.-Des.,http://www.sberchem-sv.de,200.0,OK
503,3,"Ternai Sandra Rechtsanwältin und Notarin, FA'in für Familien-, Erb-, Miet- u. Wohnungseigentumsrecht",https://www.ternai.de,200.0,OK
504,4,Creative Raumausstattung Service Point - Einrichtungsberatung Mobiler Service,http://www.servicepoint-gardy.de,200.0,OK
505,5,Aufzugdienst Norbert Rösner e. K.,https://www.nr-aufzugdienst.de,200.0,OK
506,6,Arnscheidt Ralf Dipl.-Ing. Öffentlich bestellter Vermessungsingenieur,https://www.arnscheidt.de,200.0,OK
507,7,Reinhold Hebbelmann Hausverwaltung e. K.,https://www.hebbelmann.de/,200.0,OK
508,8,Alarmanlagen GAWA,http://www.gawa-sicherheitstechnik.de,200.0,OK
509,9,Bedachungstechnik Hovestadt GmbH,http://www.hovestadt-essen.de,200.0,OK
510,0,Akustik-Innenausbau G. Büschken GmbH,http://www.bueschken-gmbh.de,200.0,OK
511,1,GUSTAVUS Steuerberatungsgesellschaft mbH,https://gustavus.de,200.0,OK
512,2,Ingo Völker GmbH,,404.0,Not Found
513,3,Krause & Würzinger GmbH,http://www.krause-wuerzinger.de,200.0,OK
514,4,Schlegel Bauträger GmbH,http://www.schlegel-bautraeger.de,200.0,OK
515,5,Doris Piplack - Sachverständige für Immobilienbewertung (IHK),http://www.sv-piplack.de,200.0,OK
516,6,GENO BANK ESSEN eG,http://www.genobank.de,200.0,OK
517,7,Haus & Grund,https://www.hug-essen.de,200.0,OK
518,8,Dipl.-Sachverständige (DIA) Petra Leiler,http://www.zuhause-in-essen.ruhr,200.0,OK
519,9,Böhl Architekturbüro,http://www.böhl-architektur.de,200.0,OK
520,0,Schnecke Silvia Immobilien,http://www.immobilien-schnecke.de,200.0,OK
521,1,Kreuzenbeck Liane Haus- Wohnungs- u. Vermögensverwaltung,https://www.hwv-kreuzenbeck.de/,200.0,OK
522,2,Architekturbüro Pedd Hans-Joachim,http://www.peddgbr.de/,200.0,OK
523,3,Stubba Immobilien Verwaltungs GmbH,http://www.stubba.de,200.0,OK
524,4,Klüppel C. Jens/ Immobilien Haus u. Grundstücksverwaltung Jurist,http://www.klueppel-immobilien.de,200.0,OK
525,5,MIG Immobilien - Kirsten Migge,http://www.mig-nrw.de,200.0,OK
526,6,Frühoff & Partner Grundstücksverwaltungs- und Immobilien GmbH,https://www.zuhause-in-essen.ruhr/,200.0,OK
527,7,VON POLL IMMOBILIEN Essen,https://www.von-poll.com/de/location/essen?utm_source=ExtNet&utm_medium=extNET,200.0,OK
528,8,Covivio Immobilien GmbH,http://www.covivio.immo,200.0,OK
529,9,Budde Norbert Immobilien und Hausverwaltung,http://www.norbert-budde-immobilien.de,200.0,OK
530,0,Advokat Immobilien Management GmbH Hausverwaltung,http://www.aim-essen.de,404.0,Not Found
531,1,Bauer Claus Immobilien und Verwaltung,,404.0,Not Found
532,2,"HEMA GmbH Gesellschaft für Finanzierungen, Immobilien und Hausverwaltung mbH",http://www.hema-hausverwaltung.de,200.0,OK
533,3,Covivio Immobilien GmbH,http://www.covivio.immo,200.0,OK
534,4,Peveling-Schlüter B. Dipl.-Ing. Hausverwaltung,http://www.immobilienmanagement.ruhr,200.0,OK
535,5,Buchholz Rolf-Peter Hausverwaltung u. Immobilien,,404.0,Not Found
536,6,Kessler Roger Immobilien u. Versicherungsmakler Maklerbüro für Immobilien,http://www.vnb-gmbh.de,404.0,Not Found
537,7,Hebbelmann Reinhold Hausverwaltung RDM,https://www.hebbelmann.de/,200.0,OK
538,8,Trinkaus Europa Immobilien- Fonds Nr. 11 Dortmund-Essen KG,,404.0,Not Found
539,9,Winterstein Lutz,http://www.foto-winterstein.de,200.0,OK
540,0,Immobilien Service Deutschland GmbH & Co. KG Hausmeisterservice,http://www.im-service.com,200.0,OK
541,1,Schmidt Norbert Rechtsanwalt Notar Schwerpunkt Baurecht Immobilien Wettbew.,http://www.anwaelteundnotare.de/team/norbert-schmidt.html,404.0,OK
542,2,Hausverwaltung Geelen GmbH Hausverwaltung,http://www.hv-geelen.de,200.0,OK
543,3,Glas- & Gebäudereinigung Küch,http://www.gebaeudereinigung-kuech.de/,404.0,Not Found
544,4,Sieweke-Friederici Wirtschaftsprüfung- Steuerberatung,http://www.s-f-essen.de,200.0,OK
545,5,Fritz Alexander Malerwerkstätte,https://www.malerwerkstatt-fritz.de,200.0,OK
546,6,Csh Hausverwaltung Gbr,http://www.csh-hausverwaltung.de,200.0,OK
547,7,VNB GmbH Versicherungsmaklerbüro,http://www.vnb-gmbh.de,404.0,Not Found
548,8,VNB GmbH Versicherungsmakler - Roger Kessler,http://www.vnb-gmbh.de,404.0,Not Found
549,9,Burg-Haus Bauträger GmbH Hausverwaltung,http://www.burg-haus.de,200.0,OK
550,0,Schilp Heribert Hausverwaltung,,404.0,Not Found
551,1,Allfinanz DVAG Sebastian Neusser Regionaldirektor,https://www.allfinanz.ag/,200.0,OK
552,2,Burg-Haus Bauträger GmbH,http://www.burg-haus.de,200.0,OK
553,3,Essener Technologie- und Entwicklungs-Centrum GmbH (ETEC),http://www.etec.de,200.0,OK
554,4,ETEC Essener Technologie- u. Entwicklungs Centrum GmbH,http://www.etec.de,200.0,OK
555,5,Heitmann-Hausverwaltung,http://www.heitmann-hausverwaltung.de,200.0,OK
556,6,Humburg Mareile Dipl.- Ing. Arch. Hausverwaltung,http://www.hausverwaltung-humburg.de,200.0,OK
557,7,Immobilienpartner Vermittlungs- u. Verwaltungs GmbH,http://www.ipvv.de,200.0,OK
558,8,Kinast Webdesign,http://www.kinast.de,200.0,OK
559,9,Oehler Immobilienservice und Hausverwaltung,http://immobilien-hausverwaltung.com,200.0,OK
560,0,R. L. Polk Germany GmbH Marktforschung,http://eu.polk.com,200.0,OK
561,1,R & R Gebäudeverwaltung GmbH & Co. Girardetstraße KG,http://www.dasgirardethaus.de,200.0,OK
562,2,smply.gd GmbH,http://www.smply.gd,200.0,OK
563,3,WSG Wohnbau Service GmbH,http://www.wohnbau-eg-essen.de/,200.0,OK
564,4,WSG Wohnbau Service GmbH,http://www.wohnbau-eg-essen.de/,200.0,OK
565,5,Assindia Grundstücksverwaltung GmbH,http://www.agv-essen.com,200.0,OK
566,6,Brischen Eva-Maria Hausverwaltung,http://www.brischen.com,200.0,OK
567,7,EST Gesellschaft für Energiesystemtechnik mbH,http://www.est-essen.de,200.0,OK
568,8,Fieback Gerd Hausverwaltung,http://www.fieback.de,200.0,OK
569,9,G & V Grundstücks- Verwertungs u. Verwaltung-GmbH Studentenwohnanlage,http://www.immobilienverwaltungdortmund.de,200.0,OK
570,0,Geo Hausverwaltung GmbH,http://www.geo-essen.de,200.0,OK
571,1,Hausverwaltung Rhein-Ruhr GmbH,http://www.hausverwaltung-rhein-ruhr.de,200.0,OK
572,2,Hausverwaltung Schultheis Hausverwaltung,http://www.immobilien-schultheis.de,200.0,OK
573,3,Heidelauf Christian M. Hausverwaltung,http://www.heidelauf.com,200.0,OK
574,4,Humburg Mareile Dipl.-Ing. Hausverwaltung,http://www.hausverwaltung-humburg.de,200.0,OK
575,5,IMR-Gruppe,http://www.imr-essen.de,200.0,OK
576,6,Kaiser Hausverwaltung,http://www.soul-first.de,200.0,OK
577,7,L.W.B. Grundstücksverwaltungs-Gesellschaft mbH,http://www.lwb.de,200.0,OK
578,8,MEDIVESTA Concept GmbH,http://www.medivesta.de,200.0,OK
579,9,MÜGA Service Haus & Grundbesitzverwaltung Thomas Gabrys GmbH Hausverwaltung,http://www.muega-service.de,200.0,OK
580,0,ORGA-PLAN-A GmbH Hausverwaltung,http://www.orgaplana.de,200.0,OK
581,1,Rautenberg GmbH Hausverwaltungen,http://www.h-rautenberg.de,200.0,OK
582,2,Schürmann Michael Dipl.-Ing.,http://www.pig-management.de,200.0,OK
583,3,Schürmann Michael Hausverwaltung,http://www.pig-management.de,200.0,OK
584,4,Tirier Gerda Immobilienverwaltung,http://www.immobilien-tirier.de,200.0,OK
585,5,Vossieg Manfred Makler,http://www.vossieg.de,200.0,OK
586,6,Wabnitz Willi Hausverwaltung,http://www.wabnitz-hausverwaltung.de,404.0,Not Found
587,7,Walter Krell Grundstücksverwaltung GmbH,http://www.krell.de,403.0,OK
588,8,Werner Gerlich Dienstleistungs- u. Verwaltungs GmbH,http://www.om-gerlich.de,200.0,OK
589,9,CS Immobilienverwaltung Cornelia Sperlich,,404.0,Not Found
590,0,CS Immobilienverwaltung Cornelia Sperlich,,404.0,Not Found
591,1,Denker Immobilienverwaltung GmbH,,404.0,Not Found
592,2,Dietz und Schader Hausverwaltung GmbH NL West,,404.0,Not Found
593,3,Domizil Hausverwaltung GmbH,,404.0,Not Found
594,4,Eigentümergemeinschaft Hörsterfeld Hauswartbüro,,404.0,Not Found
595,5,GBL Liegenschaften GmbH & Co. KG,,404.0,Not Found
596,6,Georg Simon Grundbesitzverwaltung KG,,404.0,Not Found
597,7,Heer & Heer GbR Hausverwaltung,,404.0,Not Found
598,8,Heitmann Hausverwaltung,,404.0,Not Found
599,9,Heko Hausverwaltung,,404.0,Not Found
600,0,IBV Voerde GmbH,,404.0,Not Found
601,1,Karl-Heinz Junge GmbH,,404.0,Not Found
602,2,Kiwan Anis Hausverwaltung Hausmeisterservice,,404.0,Not Found
603,3,Kölnische Haus- und Grundstücksverwaltung Dr. Koerfer GmbH & Co. KG Rohde Hausmeister,,404.0,Not Found
604,4,Korste Ludger NHGV Hausverwaltung,,404.0,Not Found
605,5,Lüken Hermann G. Hausverwaltung,,404.0,Not Found
606,6,Niemeyer Grundstücksverwaltung,,404.0,Not Found
607,7,Sang Immobilienverwaltung,,404.0,Not Found
608,8,Swatek Hannelore Hausverwaltung,,404.0,Not Found
609,9,Weidenbach Bernd Hausverwaltung,,404.0,Not Found
610,0,Weidenbach Bernd Hausverwaltung,,404.0,Not Found
611,1,Wendelin Grundstücks und Hausverwaltung KG,,404.0,Not Found
612,2,Continentale Landesdirektion Arnd Kissing GmbH,http://www.kissingxxx.de,404.0,Not Found
613,3,acasa GmbH,http://www.acasa-essen.de,200.0,OK
614,4,Anaxa Wohnen GmbH,https://www.anaxa-wohnen.de,403.0,OK
615,5,E.F.M. Gesellschaft für Facility-Management mbH,http://www.efm-online.de,503.0,OK
616,6,"Küper Ingo, Hausverwaltung",http://www.hausverwaltung-kueper.de,200.0,OK
617,7,Schlarb Michael Dipl.-Ing. Sachverständigenbüro,http://www.wertermittlung-schlarb.de,200.0,OK
618,8,AXA Versicherungsbüro Thomas Schmidtke,https://www.axa-betreuer.de/Thomas_Schmidtke,200.0,OK
